well_id,well_name,long,lat,aquifer_id,gse
2401,Well #2401,-68.70138165,18.62173205,7,86.5
1327,Well #1327,-68.60619299,18.62652778,7,90.0
1285,Well #1285,-69.07110408,18.63189737,7,100.0
6371420002,Well #6371420002,-69.33400863,18.63243674,7,43.5
6371430008,Well #6371430008,-69.31312453,18.63316858,7,29.0
6371430009_D,Well #6371430009_D,-69.31390248,18.63346554,7,26.5
5971110005,Well #5971110005,-71.24052185,18.63380669,6,525.0
6371120001,Well #6371120001,-69.15096690000001,18.64131303,7,31.5
5971110004,Well #5971110004,-70.29279855,18.64264943,12,1005.5
6371110009,Well #6371110009,-69.19100749,18.64326498,7,57.5
6371420003,Well #6371420003,-69.34940806,18.64327232,7,41.0
6371110004,Well #6371110004,-69.19684811,18.64347587,7,68.5
1205,Well #1205,-68.72978554,18.64436988,7,102.0
6371110006,Well #6371110006,-69.19476391,18.64492412,7,76.0
6371110013,Well #6371110013,-69.18379453,18.64529668,7,67.0
6371110005,Well #6371110005,-69.19477396,18.6454212,7,78.0
6371110007,Well #6371110007,-69.19500152,18.64543,7,77.0
6371110008,Well #6371110008,-69.19476473,18.64564715,7,77.0
6371430007,Well #6371430007,-69.32213778,18.6468187,7,31.5
6471420004,Well #6471420004,-68.87501476,18.64934881,9,91.0
6371430001,Well #6371430001,-69.26607995,18.64998834,7,56.0
6174420005,Well #6174420005,-68.85907574,18.65011481,9,107.5
1293,Well #1293,-69.04693391,18.65088482,7,96.5
1313,Well #1313,-68.97250336,18.65088867,9,114.5
6371430005,Well #6371430005,-69.26690649,18.65104461,7,52.5
6171130006,Well #6171130006,-70.05823341,18.65127332,12,109.0
6371430006,Well #6371430006,-69.26607261,18.65136212,7,56.5
6371430004,Well #6371430004,-69.26456526,18.65149982,7,57.0
6371110011,Well #6371110011,-69.18660853,18.65220797,7,83.5
6371110012,Well #6371110012,-69.18687439,18.65255115,7,83.5
6371110010,Well #6371110010,-69.18622056,18.65292235,7,75.5
6371420001,Well #6371420001,-69.3882468,18.65358967,7,44.0
6471420003,Well #6471420003,-68.85288975,18.65479175,9,116.5
6371110003,Well #6371110003,-69.19159011,18.65552893,7,85.0
6371430010_D,Well #6371430010_D,-69.2624047,18.6584711,9,53.5
5971110002,Well #5971110002,-71.21923936,18.65917878,6,480.0
5971420001,Well #5971420001,-71.33545725,18.65943126,6,653.5
5971110001,Well #5971110001,-71.21977705,18.66044601,6,481.0
6371110001,Well #6371110001,-69.19405182,18.66073228,7,80.5
6371420004,Well #6371420004,-69.39079809,18.66219746,7,31.0
6471420006,Well #6471420006,-68.83548348,18.66225173,9,164.5
6371430010,Well #6371430010,-69.31501751,18.66232174,9,45.0
6371430009,Well #6371430009,-69.31059012,18.66273582,9,38.0
6471430001,Well #6471430001,-68.82840864,18.66337515,9,133.0
6471420001,Well #6471420001,-68.89280137,18.66554687,9,105.0
6371110002,Well #6371110002,-69.19326126,18.66597512,7,74.5
6471420002,Well #6471420002,-68.89202329,18.66635984,9,108.5
6372350010,Well #6372350010,-69.34462226,18.66780999,7,42.5
6472350016,Well #6472350016,-68.87211802,18.66853454,9,124.5
6472350017,Well #6472350017,-68.87213698,18.66853455,9,124.5
6372,Well #6372,-69.14888585,18.66853713,9,42.0
6472350015,Well #6472350015,-68.87680165,18.66957703,9,133.0
6372350006,Well #6372350006,-69.33507695,18.66958061,7,47.5
6372240014,Well #6372240014,-69.20682606,18.67008198,7,75.5
6372350007,Well #6372350007,-69.33416764,18.67009739,7,48.0
6372250013,Well #6372250013,-69.14605242,18.67069944,9,49.0
6472350004,Well #6472350004,-68.90555227,18.67084094,9,107.0
6472350005,Well #6472350005,-68.90557121,18.6708771,9,107.0
6372240012,Well #6372240012,-69.19965912,18.67172561,7,79.0
6372240013,Well #6372240013,-69.20013363,18.67204143,7,78.5
6472350006,Well #6472350006,-68.88817908,18.67219613,9,130.0
6472350014,Well #6472350014,-68.87782388,18.67221679,9,138.0
6472350007,Well #6472350007,-68.8868323,18.67253877,9,130.5
6472350008,Well #6472350008,-68.88360795,18.67283505,9,136.0
6372360006,Well #6372360006,-69.32295620000001,18.6734791,9,57.5
6372240011,Well #6372240011,-69.19864686,18.6737783,7,80.5
6472360001,Well #6472360001,-68.82311614,18.67386333,9,108.5
6372250012,Well #6372250012,-69.16461315,18.67395583,7,44.0
6372360009,Well #6372360009,-69.30135603,18.67433746,9,32.5
5972350001,Well #5972350001,-71.35879716,18.67459307,6,703.0
6472350003,Well #6472350003,-68.91395196,18.67476747,9,118.0
6472350009,Well #6472350009,-68.88627131,18.67478889,9,134.5
6472360005,Well #6472360005,-68.80831176,18.67535814,9,108.5
6472340007,Well #6472340007,-68.91634126,18.67555485,9,110.5
6472350010,Well #6472350010,-68.88767428,18.67555796,9,139.0
5972350002,Well #5972350002,-71.35912871,18.67595271,6,704.5
6472340006,Well #6472340006,-68.91816164,18.67629677,9,104.5
6472340005,Well #6472340005,-68.92178324,18.67825956,9,103.5
6472340004,Well #6472340004,-68.92213397,18.67858507,9,104.0
6472360004,Well #6472360004,-68.8147465,18.67918765,9,111.5
5972240004,Well #5972240004,-71.20974174,18.6794787,6,459.0
5972240005,Well #5972240005,-71.21040964,18.679823100000004,6,460.5
5972240006,Well #5972240006,-71.21069802,18.68013585,6,461.0
6372350009,Well #6372350009,-69.34215409,18.68062116,9,44.5
6372340001,Well #6372340001,-69.42040173,18.68172751,7,40.0
6372250001,Well #6372250001,-69.16663118,18.68179901,9,54.5
6372360017,Well #6372360017,-69.26822537,18.68180784,9,72.0
6472340008,Well #6472340008,-68.93766613,18.68188974,9,74.0
6472360006,Well #6472360006,-68.82808599,18.68243594,9,104.0
6372350008,Well #6372350008,-69.33554858,18.68276603,9,59.5
6371150002,Well #6371150002,-69.16563655,18.68294771,9,57.0
6372360010,Well #6372360010,-69.26650161,18.68321118,9,72.5
6372350002,Well #6372350002,-69.37139833,18.68421686,7,58.5
6372360016,Well #6372360016,-69.26740516,18.68489094,9,68.0
6372360015,Well #6372360015,-69.26761431,18.68521601,9,67.0
6472350012,Well #6472350012,-68.89921865,18.68548822,9,148.5
6372240010,Well #6372240010,-69.19874626,18.68583482,9,66.5
6372240009,Well #6372240009,-69.1978552,18.68617017,9,68.0
6372360012,Well #6372360012,-69.26719997,18.68708745,9,71.0
6372360014,Well #6372360014,-69.26622319,18.68709787,9,74.5
6372360011,Well #6372360011,-69.26693449,18.68712398,9,72.0
6372240008,Well #6372240008,-69.19763883,18.68767973,9,73.0
6472350018,Well #6472350018,-68.90277303,18.68888838,9,145.5
5972240003,Well #5972240003,-71.20435975,18.68909854,6,446.5
6372250003,Well #6372250003,-69.15710724,18.68914605,9,49.0
5972240002,Well #5972240002,-71.20424988,18.68939791,6,446.5
6372240007,Well #6372240007,-69.19833349,18.6897035,9,76.0
6472360002,Well #6472360002,-68.82865634,18.69052543,9,126.5
5972350003,Well #5972350003,-71.3907383,18.69120455,6,763.0
6372450003,Well #6372450003,-69.38252043,18.69186764,7,51.0
6372240006,Well #6372240006,-69.19495153,18.6929607,9,71.0
6372250008,Well #6372250008,-69.17026509,18.69311127,9,61.5
6372360020,Well #6372360020,-69.26265011,18.69468572,9,74.5
6372360022,Well #6372360022,-69.26141743,18.69484108,9,75.0
6372360021,Well #6372360021,-69.26228125,18.695346,9,73.5
6372250009,Well #6372250009,-69.1692058,18.69604052,9,53.0
2603,Well #2603,-68.83276659,18.69634054,9,120.0
5972240001,Well #5972240001,-71.19383398,18.6968004,6,430.5
6372240005,Well #6372240005,-69.21180951,18.69706372,9,59.0
5972240007,Well #5972240007,-71.2356197,18.69714676,6,507.5
6372360023,Well #6372360023,-69.26083297,18.6971556,9,70.5
5972350004,Well #5972350004,-71.39385469,18.69783016,6,795.0
6472360003,Well #6472360003,-68.80716621,18.69883755,9,136.0
6372360024,Well #6372360024,-69.25911991,18.69949879,9,69.5
6472250001,Well #6472250001,-68.6449088,18.69985679,9,41.0
6372240002,Well #6372240002,-69.23424343,18.69997437,9,61.0
6372360025,Well #6372360025,-69.25873238,18.70036697,9,70.0
6372250010,Well #6372250010,-69.16214559999999,18.7017497,9,49.0
6372360026,Well #6372360026,-69.25829820000001,18.70175036,9,73.0
6372360004,Well #6372360004,-69.28141224,18.70216899,9,50.0
6372340002,Well #6372340002,-69.43651878,18.7022878,7,42.5
5972340001,Well #5972340001,-71.41586937,18.70305696,6,829.5
6372360005,Well #6372360005,-69.28269477,18.70345948,9,50.5
6372360027,Well #6372360027,-69.25821549,18.70349479,9,74.0
6372250011,Well #6372250011,-69.16771558,18.70442907,9,58.0
6372240015,Well #6372240015,-69.17432787,18.70595949,9,69.0
6372340003,Well #6372340003,-69.4379041,18.706216,7,39.5
6372240005_D,Well #6372240005_D,-69.15929536,18.70663264,9,54.0
6372360008,Well #6372360008,-69.24896422,18.70729418,9,67.5
6372240025,Well #6372240025,-69.23263224,18.70774898,9,53.5
6372250007,Well #6372250007,-69.16715106,18.70906604,9,61.0
6372250005,Well #6372250005,-69.16451518,18.70999024,9,58.5
6372360001,Well #6372360001,-69.27658803,18.71005721,9,58.0
6372390005,Well #6372390005,-69.42058745,18.71085587,7,47.0
6372240001,Well #6372240001,-69.24154405,18.71175054,9,63.5
6372240003,Well #6372240003,-69.25024706,18.71538139,9,73.5
6372350001,Well #6372350001,-69.4095206,18.71556195,7,62.5
6372360002,Well #6372360002,-69.27643990000001,18.71812825,9,66.0
6372240004,Well #6372240004,-69.24852521,18.71842042,9,76.5
6372360028,Well #6372360028,-69.24897198,18.71907959,9,75.0
6372360007,Well #6372360007,-69.32035052,18.71996531,9,72.0
6372250006,Well #6372250006,-69.16777898,18.72063403,9,57.0
6372350005,Well #6372350005,-69.34087206,18.72236028,9,55.0
5872240002,Well #5872240002,-71.7171803,18.72340116,6,888.0
5872240001,Well #5872240001,-71.71541643,18.7239234,6,892.0
6372350004,Well #6372350004,-69.38266211,18.72536146,9,60.5
5972250001,Well #5972250001,-71.15213195,18.72935046,8,365.0
6372350013,Well #6372350013,-69.36289646,18.73088675,9,58.0
6372340004,Well #6372340004,-69.44494134,18.73151414,7,62.0
6372350011,Well #6372350011,-69.36114792,18.7338726,9,62.0
6372350012,Well #6372350012,-69.35809629,18.73524317,9,59.5
6372240023,Well #6372240023,-69.17151213,18.73536246,9,60.0
6372240019,Well #6372240019,-69.23531700000001,18.73560042,9,83.0
6372240017,Well #6372240017,-69.23459611,18.73564652,9,82.5
6372240020,Well #6372240020,-69.23696844,18.73619484,9,85.0
6372350003,Well #6372350003,-69.32988728,18.73669586,9,70.0
6372240018,Well #6372240018,-69.23161896,18.73677092,9,77.5
6372360003,Well #6372360003,-69.26183401,18.7375174,9,78.0
6372240024,Well #6372240024,-69.17554653,18.73800682,9,61.0
6372240016,Well #6372240016,-69.23381231,18.73823233,9,80.5
6372240021,Well #6372240021,-69.24158264,18.73891838,9,87.5
6372240022,Well #6372240022,-69.17575685,18.73957922,9,64.5
6472350002,Well #6472350002,-68.88473788,18.74069272,9,195.0
6472350001,Well #6472350001,-68.88709866,18.74276384,9,176.0
6472340001,Well #6472340001,-68.98829317,18.74605118,9,147.0
6472340002,Well #6472340002,-68.99083559,18.74727145,9,146.5
6472340003,Well #6472340003,-68.97385386,18.74769463,9,179.5
63722133,Well #63722133,-69.18411590000001,18.74965748,9,73.5
6372330004_D,Well #6372330004_D,-69.28668975,18.74967304,9,92.5
6472310002,Well #6472310002,-68.95678611,18.75025824,9,164.5
6273210034,Well #6273210034,-69.17933522,18.75041227,9,63.5
6072320001,Well #6072320001,-70.85589444,18.75423095,12,672.5
6372210002,Well #6372210002,-69.21580067,18.7555615,9,103.0
6372320001,Well #6372320001,-69.40223762,18.7602785,10,100.0
6472320001,Well #6472320001,-68.91104339,18.76031935,9,127.0
6472310003,Well #6472310003,-68.94221927,18.76228377,9,157.0
6372330003,Well #6372330003,-69.27524333,18.7640875,9,118.0
6372210032,Well #6372210032,-69.20097398,18.76532989,9,83.5
6372330004,Well #6372330004,-69.24993209,18.7656414,9,102.5
6372210011,Well #6372210011,-69.24937371,18.76660016,9,100.5
6372330005,Well #6372330005,-69.2489568,18.76698031,9,103.0
6372210017,Well #6372210017,-69.17594747,18.76789475,9,64.5
6372210012,Well #6372210012,-69.2484747,18.76820106,9,102.0
6372320004,Well #6372320004,-69.40854127,18.76979964,10,104.5
6372320002,Well #6372320002,-69.41100182,18.77109567,10,97.0
6372210013,Well #6372210013,-69.24281486,18.77137174,9,109.5
6472420005,Well #6472420005,-68.91341893,18.77182572,9,148.5
6372210014,Well #6372210014,-69.24016852,18.77198973,9,118.0
6372320003,Well #6372320003,-69.40767466,18.77241343,10,102.5
6372210016,Well #6372210016,-69.21190525,18.77386763,9,87.5
6372330006,Well #6372330006,-69.26462515,18.77541819,9,107.0
6372330008,Well #6372330008,-69.26512841,18.77565247,9,106.0
6372210015,Well #6372210015,-69.23576212,18.77605333,9,115.0
6372330007,Well #6372330007,-69.26427509999999,18.77606941,9,108.5
6372330009,Well #6372330009,-69.26580506,18.77754945,9,109.0
6372130001,Well #6372130001,-69.04680766,18.77792242,9,100.0
6372230002,Well #6372230002,-69.04681719,18.77806703,9,99.5
6372330010,Well #6372330010,-69.26827513,18.77947097,9,114.0
6372320009,Well #6372320009,-69.33399627,18.78082014,9,109.0
6372330012,Well #6372330012,-69.27154615,18.78378633,9,118.0
6372210003,Well #6372210003,-69.19851973,18.78420356,9,102.0
6372220004,Well #6372220004,-69.11254044,18.78507048,9,88.5
6372330011,Well #6372330011,-69.27256522,18.786116600000003,9,124.5
6372220005,Well #6372220005,-69.11356679,18.78735644,9,92.5
6372220003,Well #6372220003,-69.1686527,18.78855301,9,76.0
6372330001,Well #6372330001,-69.31831705,18.78887306,9,106.5
6372330002,Well #6372330002,-69.32330906,18.78924407,9,108.5
6372210017_D,Well #6372210017_D,-69.23775482,18.78966179,9,125.5
6372210018,Well #6372210018,-69.23765052,18.78972518,9,123.5
6472320002,Well #6472320002,-68.86994856,18.78986725,9,138.5
6372210004,Well #6372210004,-69.19533815,18.79003633,9,100.5
6372230003,Well #6372230003,-69.00470675,18.79115067,9,123.5
6372210006,Well #6372210006,-69.19738114,18.79242921,9,108.5
6372210014_D,Well #6372210014_D,-69.22542261,18.79256015,9,110.0
6372210005,Well #6372210005,-69.19687935,18.79341486,9,105.5
637220002,Well #637220002,-69.16847731,18.7934788,9,85.5
5972220001,Well #5972220001,-71.11751283,18.79350914,8,409.5
6372220006,Well #6372220006,-69.12247411,18.79628926,9,102.5
6472220002,Well #6472220002,-68.66247071,18.7967293,7,9.5
6372330020,Well #6372330020,-69.27954905,18.79754813,9,136.5
6372230004,Well #6372230004,-69.02169375,18.79846111,9,123.0
6372320008,Well #6372320008,-69.35048655,18.7986395,9,182.5
6372220011,Well #6372220011,-69.10941816,18.79917141,9,92.0
6372210009,Well #6372210009,-69.1928056,18.7993389,9,104.0
6372210007,Well #6372210007,-69.19260656,18.79955602,9,104.5
6372210008,Well #6372210008,-69.19254964,18.79957415,9,103.5
6372320005,Well #6372320005,-69.38606556,18.79959962,9,203.5
5872230001,Well #5872230001,-71.50977922,18.80093801,6,591.5
6372220007,Well #6372220007,-69.12206117,18.80267931,9,105.0
6372330013,Well #6372330013,-69.28059246,18.8030054,9,145.0
6372210020,Well #6372210020,-69.21725633,18.8031712,9,110.0
6372220001,Well #6372220001,-69.16164469,18.80324572,9,99.5
6372320006,Well #6372320006,-69.38696751,18.80393585,9,174.0
6372210010,Well #6372210010,-69.17642156,18.80405478,9,89.0
6372220012,Well #6372220012,-69.11035283,18.80633789,9,101.5
6372220013,Well #6372220013,-69.10956551,18.80690774,9,103.0
6372330019,Well #6372330019,-69.28820119,18.80725964,9,157.0
6372330014,Well #6372330014,-69.27703349,18.80866837,9,165.0
6372210021,Well #6372210021,-69.21862054,18.80870076,9,119.0
637230005,Well #637230005,-69.01735798,18.80903588,9,141.0
6372330018,Well #6372330018,-69.28059309,18.8091059,9,154.0
6372320007,Well #6372320007,-69.36568522,18.81005211,9,201.0
6372330015,Well #6372330015,-69.27688449,18.81040385,9,165.5
6272230001,Well #6272230001,-69.50072194,18.81318193,10,127.5
5972230001,Well #5972230001,-71.04548027,18.81334556,8,477.0
6372220019,Well #6372220019,-69.08996209,18.81353393,9,128.0
6372210024,Well #6372210024,-69.23810322,18.81473224,9,127.0
6372210023,Well #6372210023,-69.23785661,18.81484101,9,126.5
6372230006,Well #6372230006,-69.00971853,18.81492913,9,177.0
6372210025,Well #6372210025,-69.23869286,18.81559912,9,127.5
6372210022,Well #6372210022,-69.24224243,18.81562166,9,138.0
6372230009,Well #6372230009,-69.04005121,18.81588309,9,131.0
6372330017,Well #6372330017,-69.26513576,18.81672025,9,185.5
6372210026,Well #6372210026,-69.23882734,18.81673771,9,129.5
6372210029,Well #6372210029,-69.23765069,18.81688382,9,127.5
6372210030,Well #6372210030,-69.23774627,18.8173627,9,128.5
6372250008_D,Well #6372250008_D,-69.14149031,18.81763227,9,118.5
6472220001,Well #6472220001,-68.66819935,18.81766196,9,3.0
6372220010,Well #6372220010,-69.16347129,18.81774083,9,134.0
6373330016,Well #6373330016,-69.26605804,18.81778539,9,188.0
6372220016,Well #6372220016,-69.09993929,18.81778569,9,111.0
6372210027,Well #6372210027,-69.23886691,18.81787642,9,128.0
6472320004,Well #6472320004,-68.87234709,18.81804895,9,160.0
6372210028,Well #6372210028,-69.23934186,18.81816502,9,130.5
6472310001,Well #6472310001,-68.99535885,18.82103892,9,161.5
6372220009,Well #6372220009,-69.16051332,18.82109643,9,148.5
6372220014,Well #6372220014,-69.1042123,18.82119965,9,120.0
6372220015,Well #6372220015,-69.09964792,18.82262109,9,123.5
6372230007,Well #6372230007,-69.06079125,18.82320719,9,119.5
6372230008,Well #6372230008,-69.04081249,18.82424295,9,147.0
6272310001,Well #6272310001,-69.95342281,18.82462961,12,58.5
6372220020,Well #6372220020,-69.08545971,18.82478818,9,153.5
5872220001,Well #5872220001,-71.61826704,18.82541822,8,457.5
6372220018,Well #6372220018,-69.08948528,18.82717228,9,140.5
6372222001,Well #6372222001,-69.09420314,18.82828161,9,137.0
6172210001,Well #6172210001,-70.19421331,18.82889058,12,220.5
6372310001,Well #6372310001,-69.43424033,18.83114365,10,209.5
6472440001,Well #6472440001,-68.99250152,18.83267054,9,155.0
6372150002,Well #6372150002,-69.08510414,18.83491976,9,129.5
6372150001,Well #6372150001,-69.0847435,18.83501934,9,128.5
6372160001,Well #6372160001,-69.05295544,18.83577219,9,133.5
6372150003,Well #6372150003,-69.08370032,18.83689969,9,125.5
6272160007,Well #6272160007,-69.51396725,18.83709546,10,185.0
6372150006,Well #6372150006,-69.15780451,18.83730356,9,176.5
6272160004,Well #6272160004,-69.53930383,18.83812645,10,182.5
6372I50002,Well #6372I50002,-69.15927905,18.84078187,9,171.0
6472440002,Well #6472440002,-68.99272887,18.84315445,9,161.0
6472440003,Well #6472440003,-68.98897932,18.84432015,9,166.5
6272160006,Well #6272160006,-69.51341133,18.84468854,10,192.5
6472440004,Well #6472440004,-68.98703292,18.85025788,9,171.0
6272450001,Well #6272450001,-69.75506581,18.85077933,12,66.0
6272160002,Well #6272160002,-69.55725885,18.85151238,10,209.5
6272160003,Well #6272160003,-69.54687523,18.85185947,10,232.5
6272160001,Well #6272160001,-69.55875346,18.8528093,10,227.5
6272150019,Well #6272150019,-69.59353459,18.85298186,10,161.5
6472440005,Well #6472440005,-68.98623527,18.85337587,9,177.5
6272160005,Well #6272160005,-69.5123765,18.854009100000006,10,213.5
6272150027,Well #6272150027,-69.58363388,18.85571535,10,193.5
6472440006,Well #6472440006,-68.98666222,18.85637646,9,184.5
6272150002,Well #6272150002,-69.61470004,18.86004371,7,172.0
6372450002,Well #6372450002,-69.39026142,18.86597266,10,260.5
6372150004,Well #6372150004,-69.1120929,18.86861654,9,174.0
4013,Well #4013,-71.47397752,18.87122689,8,461.5
6272140001,Well #6272140001,-69.67834806,18.87153504,10,184.0
6172450002,Well #6172450002,-70.36015223,18.87164056,12,189.5
6172450001,Well #6172450001,-70.35962378,18.87202393,12,189.5
6272150018,Well #6272150018,-69.60456540000001,18.87697686,7,211.0
6272150004,Well #6272150004,-69.66289753,18.87757343,7,178.0
6272150009,Well #6272150009,-69.66457812,18.87762166,7,176.0
6272140004,Well #6272140004,-69.67833328,18.87965963,10,200.0
6272150017,Well #6272150017,-69.60017009999999,18.87973847,7,225.5
6272150026,Well #6272150026,-69.6255108,18.88008877,7,199.0
6272150016,Well #6272150016,-69.59531134,18.88035055,7,201.0
6272150015,Well #6272150015,-69.5949309,18.88284609,7,193.5
6172450004,Well #6172450004,-70.36549282,18.88295036,12,179.5
6272140009,Well #6272140009,-69.66627293,18.8836706,10,180.0
6272150005,Well #6272150005,-69.65403144,18.88519617,10,203.5
6272150006,Well #6272150006,-69.64754698,18.88521887,10,205.5
6272150007,Well #6272150007,-69.62840806,18.88560987,10,224.0
6372450001,Well #6372450001,-69.39635569,18.88594199,10,297.0
6172440002,Well #6172440002,-70.46440051,18.88601974,12,263.0
6272150025,Well #6272150025,-69.62428916,18.8860485,10,198.0
6272140005,Well #6272140005,-69.68543499,18.8867369,10,222.5
6472140004_D,Well #6472140004_D,-68.71719797,18.88708024,9,49.5
6472140005,Well #6472140005,-68.71723591,18.88709837,9,49.5
6272150014,Well #6272150014,-69.59465275,18.88742895,10,197.0
6472140001,Well #6472140001,-68.71391213,18.88747287,9,42.5
6072140011,Well #6072140011,-70.71211189,18.88815891,12,1234.0
6072140009,Well #6072140009,-70.71211409,18.88837572,12,1232.5
6272140008,Well #6272140008,-69.67197055,18.88872002,10,190.5
6272150011,Well #6272150011,-69.60569021,18.88880316,10,209.5
6472140004,Well #6472140004,-68.71645376,18.88923008,9,45.5
6072140007,Well #6072140007,-70.71627944,18.89009904,12,1214.0
6272150013,Well #6272150013,-69.59100708,18.89018795,10,228.0
6472140002,Well #6472140002,-68.71583466,18.89037692,9,40.5
6072140010,Well #6072140010,-70.71231747,18.89064152,12,1220.0
6072140008,Well #6072140008,-70.71249033,18.89083869,12,1217.5
6272150003,Well #6272150003,-69.66400492,18.89117064,10,193.0
6272150024,Well #6272150024,-69.64851104,18.89148742,10,213.5
6072140006,Well #6072140006,-70.73060770000002,18.89155626,12,1191.5
6072140003,Well #6072140003,-70.74305876,18.89228915,12,1164.0
6072140002,Well #6072140002,-70.74635484,18.89252924,12,1160.0
6272140007,Well #6272140007,-69.69273245,18.8927829,10,223.0
6272140003,Well #6272140003,-69.69265809,18.89317178,10,231.5
6472140003,Well #6472140003,-68.71646578,18.89336937,9,37.5
6172450007,Well #6172450007,-70.39223633,18.89370328,12,188.5
6272150023,Well #6272150023,-69.64916529999999,18.89372639,10,198.0
6172450006,Well #6172450006,-70.39181949,18.893805800000006,12,187.5
6172450008,Well #6172450008,-70.39375168,18.89442381,12,188.5
6272150022,Well #6272150022,-69.64616897,18.89476709,10,218.5
6072140005,Well #6072140005,-70.73216972,18.89484834,12,1174.5
6372450004,Well #6372450004,-69.38405247,18.89503255,10,320.5
6272150010,Well #6272150010,-69.61345119,18.89511292,10,200.0
6272150021,Well #6272150021,-69.6502822,18.89528595,10,205.5
6072140004,Well #6072140004,-70.73672125,18.89532986,12,1164.5
6172150001,Well #6172150001,-69.64918131,18.89541632,10,202.0
6172450009,Well #6172450009,-70.39288764,18.89555071,12,188.5
6272150012,Well #6272150012,-69.59661956,18.89588166,10,203.0
6172450005,Well #6172450005,-70.39174197,18.89591169,12,186.5
6272150008,Well #6272150008,-69.65024122,18.89696703,10,203.5
6272140002,Well #6272140002,-69.67416014,18.89730656,10,210.0
6172450010,Well #6172450010,-70.39144505,18.90133531,12,187.0
6072140012,Well #6072140012,-70.71698977,18.90390632,12,1176.5
6272150020,Well #6272150020,-69.64149706,18.90460685,10,222.0
6172450011,Well #6172450011,-70.39067617,18.90479269,12,180.0
6072140018,Well #6072140018,-70.71661850000002,18.90566246,12,1180.5
6272150001,Well #6272150001,-69.64607842,18.90581101,10,223.5
6172140001,Well #6172140001,-70.21384325,18.90605944,12,153.0
6072140016,Well #6072140016,-70.74773618,18.90672742,12,1164.0
6072140017,Well #6072140017,-70.73801688,18.90681863,12,1167.0
6072140013,Well #6072140013,-70.72340013,18.90698194,12,1181.0
6472140006,Well #6472140006,-68.72344090000001,18.90721659,9,25.5
6072140015,Well #6072140015,-70.72924573,18.90773168,12,1179.0
6172450012,Well #6172450012,-70.39432025,18.90805435,12,186.5
617220014,Well #617220014,-70.27876396,18.90856962,12,116.5
6172450013,Well #6172450013,-70.39713709,18.91000295,12,185.0
6272140006,Well #6272140006,-69.67721421,18.91065256,10,239.5
6072140014,Well #6072140014,-70.72757555,18.91147847,12,1202.5
6072140001,Well #6072140001,-70.7162088,18.91202657,12,1204.0
6072I40001,Well #6072I40001,-70.7162088,18.91202657,12,1204.0
6472110002,Well #6472110002,-68.72727689,18.91328655,9,23.0
6472110001,Well #6472110001,-68.72622208,18.91373689,9,18.5
6172450014,Well #6172450014,-70.40031381,18.91411734,12,181.5
6172440001,Well #6172440001,-70.41057927,18.91440107,12,194.0
6871110004,Well #6871110004,-68.73337078,18.91497641,9,36.0
6272120001,Well #6272120001,-69.58540008,18.91599844,10,215.0
6472110003,Well #6472110003,-68.72866824,18.91613546,9,20.0
6172410004,Well #6172410004,-70.41452643,18.91637694,12,193.5
617220022,Well #617220022,-70.14920605,18.917151500000006,13,108.0
6172410005,Well #6172410005,-70.41255814,18.91828036,12,191.5
6172410003,Well #6172410003,-70.41413941,18.91890082,12,193.0
6172220002,Well #6172220002,-70.14580012,18.9189527,13,99.5
6172410007,Well #6172410007,-70.40984186,18.91930396,12,190.0
6172410002,Well #6172410002,-70.41380257,18.91949069,12,193.0
6172120001,Well #6172120001,-70.15050002,18.92031523,13,146.5
6172410001,Well #6172410001,-70.41520644,18.92046487,12,192.0
6172450003,Well #6172450003,-70.4055939,18.92109812,12,185.0
617220003,Well #617220003,-70.14774549,18.92157025,13,118.5
6172220004,Well #6172220004,-70.14575679,18.92513382,13,105.0
6372420001,Well #6372420001,-69.37617346,18.92562293,9,92.5
4001,Well #4001,-71.43827733,18.92814386,8,459.5
617220007,Well #617220007,-70.15128957,18.9343889,13,123.5
617220006,Well #617220006,-70.14690311,18.93448836,13,103.5
617220009,Well #617220009,-70.15323491,18.93557865,12,137.0
617220008,Well #617220008,-70.14400391,18.93684666,13,90.5
617220011,Well #617220011,-70.14907186,18.9378003,13,103.5
617210001,Well #617210001,-70.23249317,18.93890033,12,94.0
617220005,Well #617220005,-70.15111416,18.93927863,13,114.0
617220012,Well #617220012,-70.15111416,18.93927863,13,114.0
617210002,Well #617210002,-70.228195,18.93938065,12,108.5
617220013,Well #617220013,-70.15068173,18.94130544,13,118.0
617220016,Well #617220016,-70.15331787,18.94627709,13,120.5
617220015,Well #617220015,-70.15337702,18.946593,13,121.0
6372410007,Well #6372410007,-69.46403969,18.94697854,10,248.5
6472430001,Well #6472430001,-68.79874214,18.94779334,9,20.0
6072110001,Well #6072110001,-70.68179726,18.94809158,12,1265.0
617220017,Well #617220017,-70.15200124,18.94815579,13,110.5
6072110002,Well #6072110002,-70.68307584,18.94966103,12,1261.5
617220018,Well #617220018,-70.15134715,18.94971409,13,113.0
6472430004,Well #6472430004,-68.80105646,18.95052522,9,14.0
617220019,Well #617220019,-70.15217997,18.95205835,13,104.5
617220020,Well #617220020,-70.15131243,18.95295834,13,104.5
6272110001,Well #6272110001,-69.7494863,18.95355444,10,287.5
6472410001,Well #6472410001,-68.99850872,18.95451816,9,21.5
617220021,Well #617220021,-70.15474583,18.95644305,13,114.5
6372410006,Well #6372410006,-69.47096354,18.95708307,10,241.0
